Sample	summarized	lineages	abundances	resid	coverage	Date	test_clusters
SRR20333143.fastq	[('Other', 0.6646229999874605), ('Omicron', 0.16989699999518335), ('BA.2* [Omicron (BA.2.X)]', 0.1632689999970776)]	BA.4.8 BA.5.5 BA.2.12.1 BF.12 BA.2 BA.5.2 BA.5.1.5 B.1.1.161 B B.1.14 BA.5.2.12 BA.5.5.3 B.1.195 BF.4 BF.16 XE B.1.420 XQ BA.4.4 B.5	0.53638000 0.12883700 0.12087900 0.05777700 0.04239000 0.03815100 0.01735800 0.01235000 0.00793000 0.00793000 0.00706600 0.00530900 0.00335700 0.00294000 0.00234600 0.00156000 0.00135800 0.00134900 0.00126900 0.00125300	11.1452246181699	92.561872909699	2020-10-17	ClusterB
SRR20333145.fastq	[('Other', 0.4331829999988429), ('BA.2* [Omicron (BA.2.X)]', 0.36942999999485077), ('Omicron', 0.19738699999665554)]	BA.2.12.1 BA.4.8 BA.5.2 BA.5.1_no27438 BF.11 BA.2 BA.5.2.1 XAS BA.5.5 BF.8 BA.5.1 BA.2.3.16 B B.1.14 BF.16 BA.5.1.12 BF.4 B.1.439 B.1.420 B.1.195 XQ BA.4.4 B.1.76 B.1.198 BA.5.9 miscBA1BA2Post13k BF.7 B.27	0.29629000 0.11783600 0.08994400 0.08834600 0.07912100 0.07314000 0.05299900 0.04720500 0.03021600 0.02332800 0.02211200 0.02162200 0.01382650 0.01382650 0.00369300 0.00351700 0.00301700 0.00296600 0.00229500 0.00227800 0.00211600 0.00184900 0.00165500 0.00156500 0.00143400 0.00137100 0.00137000 0.00106200	12.8813758279974	92.561872909699	2020-10-18	ClusterA
SRR20333147.fastq	[('Omicron', 0.3925569999969462), ('Other', 0.33576399999848233), ('BA.2* [Omicron (BA.2.X)]', 0.2713549999995343)]	BA.2.12.1 BA.5 BA.5.5 BA.4.8 BA.4.6.1 BA.5.1 BA.5.5.2 BF.8 B.1.1.161 BA.4.6 BA.5.5.3 B B.1.14 XE B.1.195 BG.5 B.47 B.1.420 B.1.1.71 BA.5.1.16 B.1.76 XQ B.1.1.83 B.1.198 B.1.1.141	0.27135500 0.18256000 0.14891700 0.08916800 0.08279600 0.05234300 0.04644700 0.04415800 0.01426100 0.01254300 0.01047000 0.00727800 0.00727800 0.00722800 0.00320000 0.00298500 0.00292100 0.00232100 0.00214800 0.00194100 0.00165000 0.00150900 0.00148800 0.00144600 0.00126500	9.49864263691043	92.561872909699	2020-10-19	ClusterC
SRR20333149.fastq	[('Omicron', 0.713376999992104), ('BA.2* [Omicron (BA.2.X)]', 0.2265489999980515), ('Other', 0.05706399999177767)]	BA.5.2.1 BA.5.5 BA.2.12.1 BA.2.23.1 BA.5.1.10 B.1.14 B B.1.1.161 B.47 BF.4 B.55 B.1.195 XQ B.23 B.1.420 B.1.243 BA.5.9	0.42880200 0.28242800 0.15677900 0.06977000 0.01416600 0.00956700 0.00956700 0.00618400 0.00347600 0.00347200 0.00265100 0.00228800 0.00214700 0.00202800 0.00136200 0.00123600 0.00106700	10.8109998212714	92.561872909699	2020-10-20	ClusterC
SRR20333151.fastq	[('Omicron', 0.5290329999970707), ('Other', 0.3192799999888137), ('BA.2* [Omicron (BA.2.X)]', 0.1507829999975624)]	BA.5.2.1 BA.5.3.1 BA.5.5 BA.2 BA.5.8 BA.4.8 BA.5.2.6 BA.2.12.1 BA.5.3 BA.5.2 BA.5.1_no27438 B.27 BE.1 B.1.1.161 XAS BA.2.23 BA.5 B.1.420 BA.5.9 B.1.195 XQ BE.1.1 BF.4 BA.5.2.7	0.21910100 0.12665100 0.08746000 0.08664300 0.08470200 0.08154700 0.07560900 0.05682100 0.04014700 0.02987400 0.02214000 0.01877900 0.01833800 0.01232900 0.01210500 0.00731900 0.00559400 0.00265500 0.00237900 0.00231800 0.00186800 0.00182300 0.00158000 0.00131400	10.3677354267275	92.561872909699	2020-10-21	ClusterB
SRR20333153.fastq	[('Omicron', 0.7107929999337228), ('Other', 0.20148799985488033), ('BA.2* [Omicron (BA.2.X)]', 0.08771900004527608)]	BA.5.5 BA.5.2.1 BA.5.1 BA.5.3.1 BA.5.6.1 BA.2.23 BA.5.2 BA.2.12.1 BF.12 BA.5.1_no27438 BA.5.1.1 B.27 BF.4 B.1.195 B.23 BA.5.5.1 XAD B.1.420 BA.5.3 BA.5.9 BA.5.1.16 BA.5.1.11	0.30723200 0.18315900 0.08919300 0.07534200 0.06697100 0.05482400 0.05146700 0.03289500 0.03246000 0.03095400 0.02548800 0.02546300 0.00520100 0.00377800 0.00231100 0.00229800 0.00228800 0.00219100 0.00211200 0.00152800 0.00144200 0.00140300	9.23166988476959	92.561872909699	2020-10-22	ClusterA
SRR20333155.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.4823249999964983), ('Other', 0.36765899998256674), ('Omicron', 0.14984700000805556)]	BA.2.12.1 BA.2.23.1 BA.5.1.10 BA.5.2.1 BF.10 BA.5.3.4 BA.5.8 BA.5.5.3 BA.5.5 BF.18 B.27 BA.5.2 BA.2 BA.5.1_no27438 BA.5.3.1 BF.4 B.1.1.447 XAD B.47 B.1.420 XQ B.1.1.14 N.1 B.23 BA.5.1.16	0.30223900 0.16349300 0.10645000 0.08972300 0.05083400 0.04926100 0.04426000 0.04087100 0.03047600 0.02646500 0.01900100 0.01756700 0.01659300 0.01146000 0.00739100 0.00553800 0.00394100 0.00313700 0.00240000 0.00165100 0.00155300 0.00148800 0.00143300 0.00136400 0.00124200	12.197981070374	92.561872909699	2020-10-23	ClusterC
SRR20333157.fastq	[('Omicron', 0.6460799999983504), ('BA.2* [Omicron (BA.2.X)]', 0.26764099999996893), ('Other', 0.08556599999736414)]	BA.5.2 BA.2.12.1 BA.5.5 BF.14 B.29 BA.5.1 B.1.103 BA.5.1.16	0.42613200 0.26764100 0.20175000 0.05020100 0.02077900 0.01819800 0.01344300 0.00114300	11.9355036463913	92.561872909699	2020-10-24	ClusterB
SRR20333159.fastq	[('Omicron', 0.5009799999995633), ('Other', 0.2956719999919627), ('BA.2* [Omicron (BA.2.X)]', 0.20334799999762365)]	BA.5.5 BA.2 BA.5 BF.8 BA.5.2.1 BA.2.12.1 BA.5.6.1 BA.5.1_no27438 BA.4.6.1 BF.11 B.47 BA.5.2 BA.5.2.6 BG.5 BA.5.2.12 B.1.1.161 B.11 BF.4 BG.1 BF.21 XQ B.4.5 B.1.234 B.1.420 B.1.195	0.28588800 0.15070400 0.12837100 0.08271400 0.07364100 0.05264400 0.04334800 0.04209000 0.03371500 0.02183700 0.01781000 0.01103800 0.00928600 0.00848500 0.00743500 0.00682700 0.00505500 0.00440900 0.00368600 0.00303800 0.00204200 0.00181700 0.00166700 0.00134300 0.00111000	10.5923959647559	92.561872909699	2020-10-25	ClusterA
SRR20997577.fastq	[('Other', 0.6254359998259338), ('Omicron', 0.3605979999887649), ('BA.2* [Omicron (BA.2.X)]', 0.012345000000020125)]	BA.5.2.1 BA.5.1_no27438 BA.5.5 BA.4.8 BA.5.1.10 B B.1.14 BE.1.1 B.1.143 B.1 BF.10 BA.2.23 BA.5.2.6 B.1.323 B.1.195 BF.4 B.1.439 B.1.76 B.1.420 B.1.485 BA.4.4 B.1.164 BA.5.2.7 B.1.277 B.1.199 BF.21 B.5	0.22380500 0.16712600 0.13679300 0.09721700 0.09459500 0.05155100 0.05155100 0.05087100 0.03697900 0.02354900 0.01492600 0.01234500 0.00965000 0.00363400 0.00349400 0.00253400 0.00212700 0.00208500 0.00204500 0.00182700 0.00175600 0.00172900 0.00144400 0.00129900 0.00124700 0.00119800 0.00100200	11.8632548343761	92.561872909699	2020-10-26	ClusterC
SRR20997578.fastq	[('Other', 0.49073699988840624), ('Omicron', 0.447873999932932), ('BA.2* [Omicron (BA.2.X)]', 0.059677999975563105)]	BA.5.2.1 BA.5.5 BA.5.1_no27438 BE.1.1 BA.2 BF.9 B.1.1.161 BA.5.1.10 BF.4 BA.5.3 B.6 BF.10 BE.1 BA.5.5.3 B.1 BA.5.3.1 B.1.195 BA.5.1.1 B.1.1.71 B.47 BF.19 B.1.439 B.1.14 B XQ B.1.420 B.1.164 B.46 B.1.199 B.1.198 B.23 B.1.1.83 B.1.1.14	0.26434500 0.10130500 0.08078500 0.07266900 0.05967800 0.05443400 0.05038200 0.04710000 0.03711700 0.03365700 0.03254400 0.03071000 0.02939700 0.02194200 0.02155300 0.01724200 0.00876300 0.00528200 0.00432800 0.00287800 0.00259400 0.00220700 0.00205850 0.00205850 0.00192800 0.00160700 0.00159600 0.00151500 0.00151300 0.00135200 0.00135200 0.00130400 0.00109300	13.5871554205445	92.561872909699	2020-10-27	ClusterC
SRR20997579.fastq	[('Other', 0.7280449999215256), ('Omicron', 0.2556169999874878), ('BA.2* [Omicron (BA.2.X)]', 0.014244999985738445)]	BA.5.1.10 BA.5.2 BA.4.8 BA.5.5 BA.5.1_no27438 B.29 BG.5 BA.5.1.15 B.1.1.161 BF.14 B.59 BA.2.12.1 BF.10 B.1 B.1.187 B.1.439 B.1.294 B.1.195 B.1.639 B.1.164 B.1.420 B.1.199 B.1.198 B.32	0.34811700 0.18530900 0.09723700 0.07030800 0.06877800 0.03743800 0.03617400 0.03439200 0.02753800 0.01984900 0.01591500 0.01424500 0.01161200 0.00787300 0.00549700 0.00298700 0.00247100 0.00245700 0.00230100 0.00218900 0.00157400 0.00127300 0.00124100 0.00113200	14.8796120359919	92.561872909699	2020-10-28	ClusterA
SRR20997580.fastq	[('Other', 0.5417879996566725), ('Omicron', 0.3606719999891601), ('BA.2* [Omicron (BA.2.X)]', 0.0956530000053691)]	BA.5.3 BA.5.2 BA.4.8 BA.2.44 BA.2.13.1 BA.5.1_no27438 BA.5.2.6 BA.5.1.1 BA.4.4 BA.5.1 BA.5.2.1 BA.5.5.3 B.27 B.1.1.161 B.1.187 B.1.195 B.1.8 B.47 B.1.439 B.1.1.178 B.1.420 B.1.164 BF.4 N.1 B.1.199 BA.5.2.7 B.1.198 B.4.5	0.13673800 0.12958800 0.10639800 0.09565300 0.08704200 0.07846400 0.06285300 0.05242200 0.05142900 0.04926400 0.04508200 0.03136100 0.01971900 0.01279900 0.00978500 0.00466600 0.00411900 0.00405900 0.00374100 0.00191600 0.00187900 0.00158000 0.00147900 0.00129300 0.00126600 0.00118100 0.00116900 0.00116800	13.644316762993	92.561872909699	2020-10-29	ClusterC
SRR20997581.fastq	[('Other', 0.5427239999849692), ('Omicron', 0.43490899997676746), ('BA.2* [Omicron (BA.2.X)]', 0.02140199999795782)]	BA.5.5 BF.12 BA.2.13.1 BA.5.2.1 miscBA1BA2Pre4321 BA.5.1_no27438 B.1.1.161 BA.5.5.3 B.1 BA.2.12.1 B B.1.14 BA.5.1 B.1.1.168 B.47 B.1.187 BF.4 B.1.198 B.1.439 B.1.420 XQ B.1.164 B.1.76 B.27 B.1.1.438 B.5	0.33548300 0.12868900 0.09859200 0.08790700 0.08012300 0.06644500 0.04713400 0.03428500 0.02481800 0.02140200 0.01486400 0.01486400 0.00960600 0.00787200 0.00434100 0.00355600 0.00328700 0.00245300 0.00243400 0.00195600 0.00191300 0.00186800 0.00162000 0.00133700 0.00110400 0.00108200	13.4534097358099	92.561872909699	2020-10-30	ClusterC
SRR20997582.fastq	[('Omicron', 0.5287989998417277), ('Other', 0.39978799948177013), ('BA.2* [Omicron (BA.2.X)]', 0.06794499996399485)]	BA.5.1 BA.5.6.1 BA.5.2.1 BA.2 BA.5.5 B.1.1.161 B.1.14 B B.1 B.1.1.168 B.1.1.71 BF.4 B.1.195 B.1.439 B.1.76 BA.5.1.16 B.1.164 XQ B.1.420 B.1.543 B.5 B.23	0.29262200 0.26829300 0.18699700 0.06794500 0.04765700 0.03570500 0.01721550 0.01721550 0.01719200 0.01429800 0.00653400 0.00633300 0.00315100 0.00310900 0.00187100 0.00184600 0.00175400 0.00152300 0.00152100 0.00134200 0.00125800 0.00115000	13.115111968878	92.561872909699	2020-10-31	ClusterB
SRR20997583.fastq	[('Omicron', 0.726085999990229), ('BA.2* [Omicron (BA.2.X)]', 0.13666199999956136), ('Other', 0.136366999743569)]	BA.5.5 BA.2 BA.5.2 B.1.1.161 B.1 B.1.1.168 BA.5.2.1 B.1.14 B B.42 B.1.195 B.1.439 XAD B.5 B.1.420 BE.1.1 B.1.1.83 XQ B.1.164 B.1.199	0.65439000 0.13666200 0.05238700 0.04440200 0.02954000 0.01820800 0.01594200 0.01416650 0.01416650 0.00257500 0.00247600 0.00220100 0.00205600 0.00175500 0.00159000 0.00155300 0.00150000 0.00131100 0.00115700 0.00107700	13.9497068918596	92.561872909699	2020-11-01	ClusterB
SRR20997584.fastq	[('Other', 0.5363249995268478), ('Omicron', 0.46367499979862)]	BA.5 miscBA1BA2Pre4321 BA.5.6 BA.4.6 BA.5.1.10 B.1 BA.5.1 B.1.1.161 BA.4.8 B B.1.14 BF.10 B.1.1.447 B.1.195 B.1.439 B.47 B.1.164 B.1.76 BA.5.1.16 B.5	0.44955500 0.16227300 0.12492400 0.09405700 0.06344400 0.02412000 0.01412000 0.01181900 0.01072100 0.00970950 0.00970950 0.00558600 0.00436800 0.00346300 0.00307700 0.00255600 0.00193900 0.00186400 0.00149700 0.00119800	14.9329592886931	92.561872909699	2020-11-02	ClusterC
SRR20997585.fastq	[('Omicron', 0.56405899997184), ('Other', 0.43594099996867375)]	BA.5.5 BA.5.6 BA.5.2.1 BF.10 B.1.14 B B.1 BA.5.1 B.1.1.208 B.1.1.161 B.26 B.47 B.1.195 BF.4 B.1.76 B.1.400 B.5	0.34864200 0.23214300 0.18917900 0.05569600 0.02804050 0.02804050 0.02698400 0.02623800 0.02599300 0.02056600 0.00495500 0.00344800 0.00253300 0.00244400 0.00206800 0.00153800 0.00149200	14.7039704968616	92.561872909699	2020-11-03	ClusterB
SRR20997586.fastq	[('Other', 0.6638209990448674), ('Omicron', 0.2984860000099531), ('BA.2* [Omicron (BA.2.X)]', 0.03672900000207466)]	BF.6 BA.5.5 BA.5.2.4 BA.5.1.1 BA.5.2 BA.4.4 BA.5.1 BA.4.8 BA.2.23 BF.3 BA.5.5.3 B.1 BA.5.1_no27438 B.1.14 B B.1.76 B.42 BF.4 B.1.439 B.1.180 B.1.195 B.1.420 B.47 B.1.164 BA.5.1.16 B.1.182	0.17055200 0.14959700 0.13671200 0.09745900 0.08951200 0.06060600 0.05937700 0.04382000 0.03672900 0.02995500 0.02509400 0.02225100 0.02067300 0.01451350 0.01451350 0.00641000 0.00422600 0.00285700 0.00217400 0.00213800 0.00203900 0.00200000 0.00181000 0.00175900 0.00118900 0.00107000	12.4039223493904	92.561872909699	2020-11-04	ClusterA
SRR21095537.fastq	[('Omicron', 0.5754479999932627), ('Other', 0.4245119998728432)]	BA.5.2.1 BA.5.3.1 BA.5.5 BA.5.1.10 B.29 BA.5.1_no27438 XAS B.1.1.161 BF.10 BA.4.4 B.1.1.355 B.1.198 B.55 B.1.76 B.1.439 B.1.420 BA.5.9 B.1.195	0.29256600 0.15401700 0.12886500 0.10720700 0.09323300 0.09049500 0.07579200 0.01887900 0.01087500 0.00604700 0.00389500 0.00370900 0.00365100 0.00317900 0.00205100 0.00188200 0.00184300 0.00177400	11.2019555131299	92.561872909699	2020-11-05	ClusterC
SRR21095538.fastq	[('Omicron', 0.7990949999241428), ('Other', 0.20090499986390783)]	BA.5.5 BA.5.2.1 BA.5.1 BA.5.3 BE.1 BF.10 BA.4.8 B.1.14 B BA.5.5.1 BF.3 B.1.1.161 B.1.439 B.1.420 B.1.182	0.32769900 0.21021700 0.09940000 0.09663100 0.06514800 0.04244400 0.03984100 0.03659300 0.03659300 0.01323900 0.01307300 0.01088300 0.00480900 0.00179000 0.00164000	10.8714101451083	92.561872909699	2020-11-06	ClusterC
SRR21095539.fastq	[('Other', 0.6206349998624756), ('Omicron', 0.3788399997824805)]	BA.5.5 BA.5.1_no27438 BA.5.3 BF.14 BA.5.5.2 miscBA1BA2Post13k BA.5.2.6 BF.8 B.1.14 B BF.12 BF.10 BA.5.1 miscBA1BA2Pre4321 B.1.1.161 B.1.195 B.1 B.1.439	0.25673300 0.12250400 0.10976100 0.10159200 0.06597900 0.05967500 0.05555600 0.05091600 0.04074800 0.04074800 0.03797200 0.01578600 0.01234600 0.01175400 0.00695200 0.00416700 0.00348300 0.00280300	11.5458804408228	92.561872909699	2020-11-07	ClusterB
SRR21095540.fastq	[('Omicron', 0.6472209999500903), ('Other', 0.35138699993340405), ('BA.2* [Omicron (BA.2.X)]', 0.0013919999844151758)]	BA.5.5 BA.5.2.1 BA.5.2.6 BA.5.1.10 BE.1.1 BA.5.1 B B.1.14 B.1.1.161 B.1.195 B.1.439 B.1.329 B.1.356 B.1.420 XE BA.2 B.1.198 XQ BA.5.2.7	0.33811700 0.27322400 0.12396300 0.10209900 0.05282600 0.03297800 0.02016250 0.02016250 0.01537500 0.00359100 0.00341400 0.00254700 0.00253500 0.00209500 0.00154700 0.00139200 0.00137700 0.00135500 0.00124000	9.66450047827002	92.561872909699	2020-11-08	ClusterC
SRR21095541.fastq	[('Omicron', 0.5250949999935359), ('Other', 0.4208529999917976), ('BA.2* [Omicron (BA.2.X)]', 0.054051999994446744)]	BA.5.2.1 BA.5.5 BA.5.1.10 BA.5.1 BA.2 BF.9 BA.5.1_no27438 BA.5.2.6 BA.5.1.19 BA.4.4 BF.4 B.1.545 B.10 B.1.14 B B.1.195 B.1.1.161 BF.10 BA.4.8 BA.5.1.16 BF.21 BA.5.1.11 B.1.420 B.23	0.33376500 0.11490600 0.10157800 0.07642400 0.05405200 0.05310200 0.03927900 0.03687400 0.03207200 0.03024000 0.02646400 0.02444600 0.02013000 0.01088200 0.01088200 0.01069100 0.00605800 0.00430400 0.00362700 0.00225800 0.00221200 0.00218200 0.00188000 0.00169200	10.8816155550008	92.561872909699	2020-11-09	ClusterB
SRR21095542.fastq	[('Other', 0.6141919999954532), ('Omicron', 0.24592999999891346), ('BA.2* [Omicron (BA.2.X)]', 0.13987799999951586)]	BA.5.2 BA.2.12.1 BA.4.8 BA.5.6.1 BA.5.6 BA.5.1 BF.14 BA.4.4 BA.5.1.10 BA.5.2.6 B.1.14 B B.1.1.161 BE.1 BA.5.1_no27438 BA.2.21 B.1.195 B.1.439 BA.5.1.16 BA.2.16 XQ BA.5.2.7 B.1.198 B.5	0.15724900 0.13357600 0.11847100 0.09348900 0.07724300 0.07226500 0.06084200 0.05344500 0.05273100 0.04906300 0.03706500 0.03706500 0.01681300 0.01496200 0.00727900 0.00480400 0.00318100 0.00230800 0.00158600 0.00149800 0.00145400 0.00122700 0.00122300 0.00116100	10.2991184411115	92.561872909699	2020-11-10	ClusterC
SRR21095543.fastq	[('Omicron', 0.46581199997323525), ('Other', 0.3913009999759639), ('BA.2* [Omicron (BA.2.X)]', 0.1425349999937304)]	BA.5.5 BA.5.2.1 BA.2.12.1 BA.5.2.6 BA.5.1.10 BF.14 BA.5.1 B.1.14 B BF.10 BE.1 BA.5 B.1.1.161 BA.5.1.1 BA.5.1.16 B.1.439 B.1.420 B.1.195 XQ BA.5.2.7 B.5	0.20920400 0.19962800 0.14253500 0.12862800 0.08131700 0.07099700 0.04249500 0.04001700 0.04001700 0.01098200 0.00648300 0.00630600 0.00396000 0.00340800 0.00266100 0.00223500 0.00222400 0.00198400 0.00169600 0.00155000 0.00132100	10.8189580093255	92.561872909699	2020-11-11	ClusterC
SRR21095544.fastq	[('Other', 0.5161319999985499), ('Omicron', 0.4838679999956958)]	BA.5.5 BA.5.2.1 BA.5.2.6 BA.5.5.1 BA.4.8 BF.8 BA.5.1 BA.4.6.1 B.1.14 B BA.5.2 BA.5.1.1 B.1.1.161 B.5 BA.2.76 BF.11 B.1.143 B.1.195	0.21749500 0.19560700 0.14342600 0.08383200 0.08324400 0.04968900 0.04718700 0.02818200 0.02549550 0.02549550 0.02357900 0.01907000 0.01643800 0.01181100 0.01053200 0.00887100 0.00660300 0.00344300	10.6793103726737	92.561872909699	2020-11-12	ClusterB
SRR21095545.fastq	[('Other', 0.7843919999938698), ('Omicron', 0.18142199999891334), ('BA.2* [Omicron (BA.2.X)]', 0.03391099999803754)]	BA.5.1_no27438 BA.5.1.10 BA.4.8 BA.5.2.1 BF.14 BA.5.5 B.1.14 B BA.5.1.1 BA.5.5.2 BA.2 BF.8 B.1.1.161 BF.10 XQ B.1.195	0.17567500 0.17160000 0.10073500 0.09787400 0.08594400 0.08118600 0.07165750 0.07165750 0.03951100 0.03878800 0.03391100 0.01939300 0.00441500 0.00302100 0.00236200 0.00199500	9.92302082208943	92.561872909699	2020-11-13	ClusterB
SRR21095546.fastq	[('Other', 0.6140469998474947), ('Omicron', 0.3371480001448137), ('BA.2* [Omicron (BA.2.X)]', 0.04880499992968438)]	BA.5.1.10 BA.5.2.1 BA.5.1 B B.1.14 BA.5.2.6 BA.2 BA.5.2 BF.10 BA.4.4 B.1.143 BF.16 BA.5.1.1 BA.4.8 B.47 XQ B.1.195 B.1.397 BA.5.2.7	0.28022300 0.19990900 0.08739700 0.07104050 0.07104050 0.05849900 0.04880500 0.04689400 0.03752600 0.03261500 0.02266900 0.01496100 0.00800300 0.00679700 0.00405100 0.00294800 0.00270800 0.00209600 0.00181800	9.43501740373267	92.561872909699	2020-11-14	ClusterA
SRR21095547.fastq	[('Omicron', 0.6079619998897806), ('Other', 0.3868079995910546), ('BA.2* [Omicron (BA.2.X)]', 0.004637999993495458)]	BA.5.2 BA.4.8 BA.5.5 BA.5.1 BA.5.2.1 BA.5.1.10 BA.5.2.6 B B.1.14 B.1.1.161 BF.16 BA.2.15 BA.4.2 B.1.639 B.1.439 B.1.195 B.1.76 B.1.1.83	0.22619700 0.15909500 0.13399700 0.12729800 0.12047000 0.06627600 0.05485100 0.03459450 0.03459450 0.01750900 0.00505300 0.00463800 0.00310200 0.00298600 0.00284000 0.00240800 0.00176800 0.00173100	11.2349116038025	92.561872909699	2020-11-15	ClusterA
SRR21095548.fastq	[('Other', 0.714588999997979), ('Omicron', 0.2688590000042388), ('BA.2* [Omicron (BA.2.X)]', 0.016078999996077512)]	BA.5.1_no27438 BF.12 BA.5.1.10 BA.5.2 BA.5.2.1 BA.5.5 BA.5.2.6 BF.21 BF.18 B.1.14 B BF.8 BA.2 B.1.1.529 B.1.195 B.1.420 BA.5.2.7 B.5 BA.5.1.16	0.21801200 0.13350500 0.12699100 0.09243200 0.08375200 0.07924100 0.07517500 0.03836900 0.03177600 0.02831750 0.02831750 0.02301500 0.01607900 0.01343400 0.00296400 0.00258700 0.00190800 0.00182900 0.00182300	10.9329376936511	92.561872909699	2020-11-16	ClusterB
SRR21095549.fastq	[('Omicron', 0.5278949999935174), ('Other', 0.41377200000208975), ('A', 0.058332999999531523)]	BA.5.5 BA.5.2.1 BA.5.6.1 BF.8 BA.5.1_no27438 A B.1.103 BF.10 BA.5.5.3 BA.5.1 B.1.14 B BA.5.2.4 B.1.195 BA.5.2.2	0.30849700 0.20179200 0.10132200 0.09375000 0.06139300 0.05833300 0.04502400 0.03705100 0.02335600 0.01760600 0.01558900 0.01558900 0.01460800 0.00441500 0.00167500	11.5039771497469	92.561872909699	2020-11-17	ClusterC
SRR21095551.fastq	[('Omicron', 0.7959199999987433), ('Other', 0.13290399999143723), ('BA.2* [Omicron (BA.2.X)]', 0.07117599999864471)]	BA.5.2.1 BA.2 BA.5.5 B.1.14 B B.1.1.161 B.1.1.367 B.1.1 B.1.1.237 B.1.195 XAJ BA.5.9 B.1.1.82	0.73858900 0.07117600 0.05733100 0.04293000 0.04293000 0.01680300 0.00973050 0.00973050 0.00363600 0.00242200 0.00218200 0.00141200 0.00112800	11.9353189519886	92.561872909699	2020-11-18	ClusterC
SRR21095552.fastq	[('Omicron', 0.7058019999768173), ('Other', 0.29419799996058155)]	BA.5.2.1 BA.5.5 BA.5.1.10 BE.1.1 BA.4.8 B.1.391 B.1.14 B BF.1 BA.4.2 B.47 B.1.195 B.1.439 BF.4	0.49999400 0.19235500 0.13003000 0.04357300 0.03177700 0.02854000 0.01687000 0.01687000 0.01345300 0.00798400 0.00555200 0.00464700 0.00444400 0.00391100	10.6300468873488	92.561872909699	2020-11-19	ClusterC
SRR21095553.fastq	[('Omicron', 0.6785819999980456), ('Other', 0.3158079999980816), ('BA.2* [Omicron (BA.2.X)]', 0.005609999998683838)]	BA.5.2.1 BA.5.5 BA.5.1.10 BA.5.1 BA.5.3 B B.1.14 BA.5.3.1 BA.5.6.1 BA.4.8 BF.6 BA.4.4 BA.5.1.2 BF.10 BF.16 BA.2 B.55 BF.19 BF.4 B.1.195 B.46 B.1.81 B.1.1.161 B.1.439 XQ B.1.639	0.34611700 0.18128300 0.12854600 0.06314500 0.05916700 0.03200950 0.03200950 0.02748800 0.02320200 0.01677400 0.01527400 0.01236100 0.01213600 0.01198900 0.00849100 0.00561000 0.00419500 0.00338800 0.00307100 0.00304600 0.00283900 0.00220000 0.00161400 0.00149200 0.00138200 0.00117100	10.0490808370525	92.561872909699	2020-11-20	ClusterC
SRR21095555.fastq	[('Omicron', 0.6916309999942114), ('Other', 0.3083689999773311)]	BA.5.2.1 BA.5.5 BA.5.3 BA.5.1_no27438 BA.5 BA.5.3.1 BA.5.2.6 B.1.545 B.1.14 B BA.4.8 BF.12 BA.5.5.3 BA.5.1.10 BE.3 BF.19 B.1.1.161 B.1.195 BF.21 XQ BA.5.1.16	0.23773000 0.21400500 0.10969000 0.09259600 0.08624100 0.04225200 0.02737600 0.02737200 0.02125250 0.02125250 0.02070200 0.02018400 0.01833100 0.01545500 0.01486800 0.01391500 0.00917300 0.00258300 0.00186000 0.00171300 0.00144900	11.0092294747556	92.561872909699	2020-11-21	ClusterA
SRR21095556.fastq	[('Omicron', 0.5058949998836166), ('Other', 0.4936319999543075)]	BA.5.2.1 BA.5.5 BA.5.1.10 BE.1.1 BA.5.2.8 BF.16 BA.5.1.2 B.1.14 B B.1.1.161 BA.5.5.1 BF.10 B.1.195	0.28923100 0.21666400 0.19587300 0.06957100 0.05474500 0.03797500 0.03636400 0.03174000 0.03174000 0.01956300 0.00912800 0.00447900 0.00245400	10.8301435878299	92.561872909699	2020-11-22	ClusterA
SRR21130990.fastq	[('Omicron', 0.5680879999504851), ('Other', 0.4311399998279072)]	BA.5.5 BA.5.2.1 BA.5.1.10 BA.5.1 BA.4.8 BA.5.1.1 BA.5.2.6 BF.16 BF.1 B.1.14 B BA.5.2.7 BA.5.2.3 BA.5.5.1 B.1.439 B.1.195 B.1.76 B.46 BA.4.4 BA.5.1.16 B.27 B.1.420 B.5 B.1.198 BA.5.9	0.27525400 0.17625400 0.11906800 0.08594500 0.07465700 0.06712200 0.04772700 0.03961300 0.03063500 0.01901700 0.01901700 0.01050200 0.00736900 0.00588400 0.00462500 0.00292600 0.00230100 0.00209600 0.00165700 0.00138500 0.00137500 0.00127000 0.00125500 0.00124800 0.00102600	10.5957575687654	92.561872909699	2020-11-23	ClusterB
SRR21130991.fastq	[('Omicron', 0.5177029999419337), ('Other', 0.48075699978657466)]	BA.5.2.1 BA.5.1.10 BA.5.2.6 BA.5.2 BA.5.3 BA.4.4 BA.5.1 BF.10 BA.4.8 B.1.14 B BF.16 B.1.1.161 B.1.143 BA.4.2 BF.4 BE.1.1 B.55 B.1.76 B.47 BF.21 B.1.195 B.1.420 BA.5.2.7 B.1.180 B.1.198 B.5	0.36160500 0.17702900 0.14099100 0.08319200 0.04374900 0.03936700 0.02915700 0.02263500 0.01591300 0.01321150 0.01321150 0.01170400 0.01166800 0.00769700 0.00366300 0.00310900 0.00254300 0.00243900 0.00241600 0.00227200 0.00195400 0.00170100 0.00162800 0.00153700 0.00152500 0.00132000 0.00122300	10.9442649881003	92.561872909699	2020-11-24	ClusterC
